Store,YearMonth,Monthly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Flag,Date,Month,Year,Prev_Month_Sales,Prev_2_Months_Sales,Prev_Year_Sales,Rolling_3M_Avg,Rolling_6M_Avg,MoM_Change,Next_Month_Sales
7,2012-07,2872504.59,64.0875,3.6035,197.90483325,7.872,0,2012-07-31,7,2012,3300080.88,1926764.37,3450312.94,2699783.28,2588329.52,-0.1295653971971742,3194898.04
7,2012-08,3194898.04,60.926,3.5391999999999997,198.08084282,7.872,0,2012-08-31,8,2012,2872504.59,3300080.88,2641213.98,3122494.5033333334,2726168.625,0.11223426800512093,2195384.76
7,2012-09,2195384.76,53.4775,3.7022500000000003,198.29265435,7.872,1,2012-09-30,9,2012,3194898.04,2872504.59,2789496.99,2754262.4633333334,2592274.443333333,-0.31284669103243123,2021262.6
8,2011-02,3923167.96,38.667500000000004,3.0302499999999997,216.450320775,6.262,1,2011-02-28,2,2011,3287636.7800000003,5527635.69,3810490.9699999997,4246146.81,4038936.6266666665,0.19330942635335768,3561911.22
8,2011-03,3561911.22,54.685,3.427,217.6289937,6.262,0,2011-03-31,3,2011,3923167.96,3287636.7800000003,3354290.23,3590905.32,4075772.7300000004,-0.09208291454337825,4529354.77
8,2011-04,4529354.77,61.286,3.7012,218.69147103999998,6.297,0,2011-04-30,4,2011,3561911.22,3923167.96,4342564.85,4004811.3166666664,4135968.823333333,0.27160799083588594,3531210.05
8,2011-05,3531210.05,67.64,3.8745000000000003,219.191907225,6.297,0,2011-05-31,5,2011,4529354.77,3561911.22,3476533.57,3874158.6799999997,4060152.7449999996,-0.2203723865066105,3613461.22
8,2011-06,3613461.22,83.2325,3.6445,218.51075237499998,6.297,0,2011-06-30,6,2011,3531210.05,4529354.77,3557902.94,3891342.0133333323,3741123.6666666665,0.02329263024157968,4232558.45
8,2011-07,4232558.45,85.402,3.5824,218.75636974,6.425,0,2011-07-31,7,2011,3613461.22,3531210.05,4119065.06,3792409.9066666663,3898610.6116666663,0.17133080786183164,3556799.19
8,2011-08,3556799.19,84.7025,3.5997500000000002,219.040157625,6.425,0,2011-08-31,8,2011,4232558.45,3613461.22,3520812.2,3800939.6199999996,3837549.1500000004,-0.15965739587128447,4226210.71
8,2011-09,4226210.71,72.75800000000001,3.4854,219.56464019999999,6.425,1,2011-09-30,9,2011,3556799.19,4232558.45,3340894.5999999996,4005189.4499999993,3948265.731666667,0.18820616071946428,3575861.6100000003
8,2011-10,3575861.6100000003,61.545,3.321,220.84077485,6.123,0,2011-10-31,10,2011,4226210.71,3556799.19,4168178.21,3786290.5033333325,3789350.2050000005,-0.15388468408855072,3997099.58
8,2011-11,3997099.58,50.3925,3.29325,221.598375475,6.123,1,2011-11-30,11,2011,3575861.6100000003,4226210.71,3986106.52,3933057.2999999993,3866998.4600000004,0.11780041174468159,5477514.62
8,2011-12,5477514.62,37.122,3.146,222.65908457999998,6.123,1,2011-12-31,12,2011,3997099.58,3575861.6100000003,5527635.69,4350158.603333333,4177674.026666667,0.37037231882023813,3281908.34
8,2012-01,3281908.34,43.065,3.2439999999999998,223.449345825,5.825,0,2012-01-31,1,2012,5477514.62,3997099.58,3287636.7800000003,4252174.18,4019232.341666667,-0.40083987580484093,3973781.54
8,2012-02,3973781.54,41.2775,3.4585,223.91428395,5.825,1,2012-02-29,2,2012,3281908.34,5477514.62,3923167.96,4244401.499999999,4088729.4,0.21081429714761635,4613717.4
8,2012-03,4613717.4,55.352,3.7329999999999997,224.70536888,5.825,0,2012-03-31,3,2012,3973781.54,3281908.34,3561911.22,3956469.0933333323,4153313.848333333,0.1610395170339436,3708542.75
8,2012-04,3708542.75,65.325,3.8682499999999997,225.08558399999998,5.679,0,2012-04-30,4,2012,4613717.4,3973781.54,4529354.77,4098680.5633333325,4175427.3716666666,-0.19619204461894446,3666440.4299999997
8,2012-05,3666440.4299999997,69.7975,3.657,225.278487875,5.679,0,2012-05-31,5,2012,3708542.75,4613717.4,3531210.05,3996233.526666666,4120317.5133333337,-0.011352793492808044,4544647.77
8,2012-06,4544647.77,78.61,3.3956000000000004,225.333934,5.679,0,2012-06-30,6,2012,3666440.4299999997,3708542.75,3613461.22,3973210.316666666,3964839.705,0.2395258716913069,3553755.1
8,2012-07,3553755.1,80.33749999999999,3.30025,225.47993195,5.401,0,2012-07-31,7,2012,4544647.77,3666440.4299999997,4232558.45,3921614.433333332,4010147.498333333,-0.2180350865783377,4636946.99
8,2012-08,4636946.99,79.822,3.5480000000000005,225.65220322,5.401,0,2012-08-31,8,2012,3553755.1,4544647.77,3556799.19,4245116.619999999,4120675.0733333337,0.3048020641602456,3558250.61
8,2012-09,3558250.61,71.535,3.7085,226.2772819,5.401,1,2012-09-30,9,2012,4636946.99,3553755.1,4226210.71,3916317.566666666,3944763.9416666664,-0.23263073361121178,3695929.2
9,2011-02,2223984.06,45.865,3.0302499999999997,216.634517225,6.416,1,2011-02-28,2,2011,1866651.6400000001,3214648.2399999998,2087284.2000000002,2435094.6466666665,2329131.3233333337,0.1914296231513235,2072514.19
9,2011-03,2072514.19,62.0075,3.427,217.81461765,6.416,0,2011-03-31,3,2011,2223984.06,1866651.6400000001,1972134.85,2054383.2966666669,2355844.0100000002,-0.06810744407943292,2692736.65
9,2011-04,2692736.65,68.524,3.7012,218.87864782000003,6.38,0,2011-04-30,4,2011,2072514.19,2223984.06,2540761.94,2329744.9666666663,2399524.21,0.2992608991497423,2156478.04
9,2011-05,2156478.04,72.6925,3.8745000000000003,219.3795883,6.38,0,2011-05-31,5,2011,2692736.65,2072514.19,2083339.88,2307242.96,2371168.803333333,-0.19915003942179044,2234497.68
9,2011-06,2234497.68,86.875,3.6445,218.69661804999998,6.38,0,2011-06-30,6,2011,2156478.04,2692736.65,2131114.29,2361237.4566666665,2207810.376666667,0.036179195221482496,2548781.12
9,2011-07,2548781.12,89.762,3.5824,218.9423211,6.403999999999999,0,2011-07-31,7,2011,2234497.68,2156478.04,2419603.89,2313252.28,2321498.6233333335,0.14065060027271992,2158647.4299999997
9,2011-08,2158647.4299999997,89.475,3.5997500000000002,219.22562822499998,6.404,0,2011-08-31,8,2011,2548781.12,2234497.68,2010828.47,2313975.41,2310609.185,-0.1530667686364533,2589013.04
9,2011-09,2589013.04,79.16,3.4854,219.75041526,6.403999999999999,1,2011-09-30,9,2011,2158647.4299999997,2548781.12,1912238.07,2432147.196666667,2396692.3266666667,0.199368180286857,2188955.34
9,2011-10,2188955.34,67.3275,3.321,221.028455075,6.054,0,2011-10-31,10,2011,2589013.04,2158647.4299999997,2430655.45,2312205.2699999996,2312728.775,-0.15452131519584777,2549596.96
9,2011-11,2549596.96,56.465,3.29325,221.78742012499998,6.054,1,2011-11-30,11,2011,2188955.34,2589013.04,2326610.48,2442521.78,2378248.595,0.16475512926636515,3404113.5
9,2011-12,3404113.5,43.928,3.146,222.85040042,6.054,1,2011-12-31,12,2011,2549596.96,2188955.34,3214648.2399999998,2714221.9333333336,2573184.565,0.3351574987758066,1957131.52
9,2012-01,1957131.52,47.730000000000004,3.2439999999999998,223.6418818,5.667,0,2012-01-31,1,2012,3404113.5,2549596.96,1866651.6400000001,2636947.3266666667,2474576.2983333333,-0.42506866471990434,2382247.85
9,2012-02,2382247.85,48.985,3.4585,224.107245475,5.667,1,2012-02-29,2,2012,1957131.52,3404113.5,2223984.06,2581164.2899999996,2511843.035,0.21721398161325411,2870604.4899999998
9,2012-03,2870604.4899999998,59.56600000000001,3.7329999999999997,224.89902573999998,5.667,0,2012-03-31,3,2012,2382247.85,1957131.52,2072514.19,2403327.953333333,2558774.9433333334,0.2049982498672418,2349659.87
9,2012-04,2349659.87,69.7825,3.8682499999999997,225.279325475,5.539,0,2012-04-30,4,2012,2870604.4899999998,2382247.85,2692736.65,2534170.736666667,2585559.0316666667,-0.1814755818207473,2297551.31
9,2012-05,2297551.31,74.7825,3.657,225.472425125,5.539,0,2012-05-31,5,2012,2349659.87,2870604.4899999998,2156478.04,2505938.5566666666,2543551.4233333333,-0.022177065142624297,2837723.9299999997
9,2012-06,2837723.9299999997,81.922,3.3956000000000004,225.52762940000002,5.539,0,2012-06-30,6,2012,2297551.31,2349659.87,2234497.68,2494978.3699999996,2449153.1616666666,0.23510796805665235,2125270.57
9,2012-07,2125270.57,84.08500000000001,3.30025,225.673990475,5.277,0,2012-07-31,7,2012,2837723.9299999997,2297551.31,2548781.12,2420181.9366666665,2477176.3366666664,-0.25106507101273945,2757521.41
9,2012-08,2757521.41,84.774,3.5480000000000005,225.84669436,5.277,0,2012-08-31,8,2012,2125270.57,2837723.9299999997,2158647.4299999997,2573505.303333333,2539721.9299999997,0.29749192828657134,2139357.58
9,2012-09,2139357.58,77.05,3.7085,226.4725239,5.277,1,2012-09-30,9,2012,2757521.41,2125270.57,2589013.04,2340716.52,2417847.445,-0.224173719108132,2256961.05
10,2011-02,8158385.48,52.9375,3.38925,127.92598989999999,8.744,1,2011-02-28,2,2011,6818438.72,12930999.53,8489284.81,9302607.910000002,8664532.209999999,0.19651812020685,7592005.5
10,2011-03,7592005.5,63.4575,3.7279999999999998,128.448127,8.744,0,2011-03-31,3,2011,8158385.48,6818438.72,7768843.74,7522943.233333334,8786757.424999999,-0.0694230471688867,9358698.61
10,2011-04,9358698.61,70.20599999999999,3.9494,128.8819284,8.494,0,2011-04-30,4,2011,7592005.5,8158385.48,9626179.200000001,8369696.530000001,8912627.483333332,0.23270440333585096,7018273.82
10,2011-05,7018273.82,74.71000000000001,4.0794999999999995,129.067866375,8.494,0,2011-05-31,5,2011,9358698.61,7592005.5,7481720.32,7989659.310000001,8646133.61,-0.25008015403970785,7062021.88
10,2011-06,7062021.88,86.2725,3.904,129.0485605,8.494,0,2011-06-30,6,2011,7018273.82,9358698.61,7364736.54,7812998.103333334,7667970.668333333,0.006233450150566977,8746330.47
10,2011-07,8746330.47,89.056,3.761,129.13084452,8.257,0,2011-07-31,7,2011,7062021.88,7018273.82,9108079.77,7608875.3900000015,7989285.960000001,0.2385023182624295,7486946.359999999
10,2011-08,7486946.359999999,88.6,3.75075,129.227516125,8.257,0,2011-08-31,8,2011,8746330.47,7062021.88,7622988.77,7765099.570000001,7877379.44,-0.14398999835641946,8393679.31
10,2011-09,8393679.31,84.588,3.8038,129.44990968,8.257,1,2011-09-30,9,2011,7486946.359999999,8746330.47,6858654.21,8208985.380000003,8010991.741666667,0.12110851425947722,7010702.15
10,2011-10,7010702.15,73.995,3.8025,129.76007097500002,7.874,0,2011-10-31,10,2011,8393679.31,7486946.359999999,8603478.26,7630442.606666668,7619658.998333335,-0.16476411701270965,8800295.92
10,2011-11,8800295.92,60.875,3.7335,129.821284125,7.874,1,2011-11-30,11,2011,7010702.15,8393679.31,8617237.059999999,8068225.793333334,7916662.681666666,0.2552659821669929,12471116.52
10,2011-12,12471116.52,49.536,3.5606,129.93102904,7.874,1,2011-12-31,12,2011,8800295.92,7010702.15,12930999.53,9427371.530000001,8818178.455,0.4171246777801536,6702933.45
10,2012-01,6702933.45,54.7375,3.5637499999999998,130.248798375,7.545,0,2012-01-31,1,2012,12471116.52,8800295.92,6818438.72,9324781.963333335,8477612.285,-0.4625233884030777,8294124.31
10,2012-02,8294124.31,55.68,3.749,130.43485205,7.545,1,2012-02-29,2,2012,6702933.45,12471116.52,8158385.48,9156058.093333334,8612141.943333333,0.237387238269537,9491886.89
10,2012-03,9491886.89,60.36800000000001,4.14,130.81542158,7.545,0,2012-03-31,3,2012,8294124.31,6702933.45,7592005.5,8162981.550000002,8795176.540000001,0.14441097519552382,7628225.77
10,2012-04,7628225.77,71.0325,4.18375,131.0973871,7.382,0,2012-04-30,4,2012,9491886.89,8294124.31,9358698.61,8471412.323333336,8898097.143333333,-0.19634253353392006,7239801.55
10,2012-05,7239801.55,81.0675,4.16975,131.102107525,7.382,0,2012-05-31,5,2012,7628225.77,9491886.89,7018273.82,8119971.403333333,8638014.748333333,-0.050919339792954155,8882341.85
10,2012-06,8882341.85,87.358,4.0826,130.84552064,7.382,0,2012-06-30,6,2012,7239801.55,7628225.77,7062021.88,7916789.723333334,8039885.636666666,0.2268764259152931,7259142.39
10,2012-07,7259142.39,86.275,3.68675,130.70587605,7.17,0,2012-07-31,7,2012,8882341.85,7239801.55,8746330.47,7793761.930000001,8132587.126666666,-0.18274453825485226,9062944.12
10,2012-08,9062944.12,86.768,3.8698,130.80170321999998,7.17,0,2012-08-31,8,2012,7259142.39,8882341.85,7486946.359999999,8401476.120000001,8260723.761666666,0.24848689185169714,6715172.25
10,2012-09,6715172.25,81.4975,4.04525,130.9908871,7.17,1,2012-09-30,9,2012,9062944.12,7259142.39,8393679.31,7679086.253333335,7797937.988333332,-0.2590517870256933,6952044.36
11,2011-02,5720529.46,55.504999999999995,3.0302499999999997,216.40370315,7.551,1,2011-02-28,2,2011,4661550.1,8267278.68,5942396.07,6216452.746666666,5875056.441666666,0.2271732229156993,5335605.23
11,2011-03,5335605.23,68.425,3.427,217.582014825,7.551,0,2011-03-31,3,2011,5720529.46,4661550.1,5368337.08,5239228.263333333,5944136.931666668,-0.06728821740916258,6644689.4
11,2011-04,6644689.4,75.518,3.7012,218.64409916,7.574,0,2011-04-30,4,2011,5335605.23,5720529.46,6763295.37,5900274.696666666,6048946.113333333,0.24534876805344163,5065756.32
11,2011-05,5065756.32,78.725,3.8745000000000003,219.1444077,7.574,0,2011-05-31,5,2011,6644689.4,5335605.23,5115045.05,5682016.983333333,5949234.864999999,-0.23762330862297343,5250358.33
11,2011-06,5250358.33,86.49000000000001,3.6445,218.463712275,7.574,0,2011-06-30,6,2011,5065756.32,6644689.4,5334441.04,5653601.350000001,5446414.806666667,0.036441154753373395,6402161.859999999
11,2011-07,6402161.859999999,87.832,3.5824,218.70930796,7.567,0,2011-07-31,7,2011,5250358.33,5065756.32,6367935.07,5572758.836666667,5736516.766666667,0.21937617541620247,5546263.859999999
11,2011-08,5546263.859999999,89.735,3.5997500000000002,218.99321750000001,7.567,0,2011-08-31,8,2011,6402161.859999999,5250358.33,5495429.46,5732928.016666667,5707472.5,-0.1336889036416833,6244339.35
11,2011-09,6244339.35,85.6,3.4854,219.51762304,7.567,1,2011-09-30,9,2011,5546263.859999999,6402161.859999999,4921122.29,6064255.0233333325,5858928.1866666665,0.12586409655598318,5268451.65
11,2011-10,5268451.65,74.025,3.321,220.793275525,7.197,0,2011-10-31,10,2011,6244339.35,5546263.859999999,6015834.31,5686351.62,5629555.228333333,-0.15628357866232867,5988386.18
11,2011-11,5988386.18,65.3825,3.29325,221.55053085,7.197,1,2011-11-30,11,2011,5268451.65,6244339.35,5664023.8100000005,5833725.726666667,5783326.871666666,0.13665011616838107,8395491.15
11,2011-12,8395491.15,54.072,3.146,222.61066512000002,7.197,1,2011-12-31,12,2011,5988386.18,5268451.65,8267278.68,6550776.326666667,6307515.675,0.4019622144676047,4918601.28
11,2012-01,4918601.28,55.582499999999996,3.2439999999999998,223.400617625,6.833,0,2012-01-31,1,2012,8395491.15,5988386.18,4661550.1,6434159.536666666,6060255.578333333,-0.4141377565504313,5900100.91
11,2012-02,5900100.91,56.5875,3.4585,223.865447975,6.833,1,2012-02-29,2,2012,4918601.28,8395491.15,5720529.46,6404731.113333333,6119228.420000001,0.19954852490096542,6894348.12
11,2012-03,6894348.12,65.13,3.7329999999999997,224.65635694000002,6.833,0,2012-03-31,3,2012,5900100.91,4918601.28,5335605.23,5904350.103333334,6227563.215,0.16851359411749445,5620672.3
11,2012-04,5620672.3,73.075,3.8682499999999997,225.0365507,6.664,0,2012-04-30,4,2012,6894348.12,5900100.91,6644689.4,6138373.776666666,6286266.656666667,-0.18474202315156674,5320176.470000001
11,2012-05,5320176.470000001,76.29249999999999,3.657,225.229404975,6.664,0,2012-05-31,5,2012,5620672.3,6894348.12,5065756.32,5945065.63,6174898.371666667,-0.05346261336032687,6846523.18
11,2012-06,6846523.18,83.97200000000001,3.3956000000000004,225.28491232000002,6.664,0,2012-06-30,6,2012,5320176.470000001,5620672.3,5250358.33,5929123.983333333,5916737.043333333,0.2868977596151052,5398248.28
11,2012-07,5398248.28,83.435,3.30025,225.43081835,6.334,0,2012-07-31,7,2012,6846523.18,5320176.470000001,6402161.859999999,5854982.643333334,5996678.21,-0.2115343601305093,6992010.0
11,2012-08,6992010.0,86.10799999999999,3.5480000000000005,225.60298016000002,6.334,0,2012-08-31,8,2012,5398248.28,6846523.18,5546263.859999999,6412260.486666667,6178663.058333334,0.29523683190058825,5125823.16
11,2012-09,5125823.16,79.02250000000001,3.7085,226.2278688,6.334,1,2012-09-30,9,2012,6992010.0,5398248.28,6244339.35,5838693.8133333335,5883908.898333333,-0.2669027704479827,5167561.98
12,2011-02,4307178.5600000005,49.56,3.42225,127.92598989999999,14.021,1,2011-02-28,2,2011,3397346.6,6147059.47,4361948.52,4617194.876666667,4391361.86,0.2678066347425372,4046530.16
12,2011-03,4046530.16,57.019999999999996,3.77325,128.448127,14.021,0,2011-03-31,3,2011,4307178.5600000005,3397346.6,4016316.65,3917018.440000001,4451836.965,-0.06051488146337736,5005762.88
12,2011-04,5005762.88,65.224,3.9856000000000003,128.8819284,13.736,0,2011-04-30,4,2011,4046530.16,4307178.5600000005,4959112.35,4453157.2,4545319.121666667,0.2370506785003179,3886655.48
12,2011-05,3886655.48,70.64750000000001,4.16275,129.067866375,13.736,0,2011-05-31,5,2011,5005762.88,4046530.16,3923120.96,4312982.840000001,4465088.858333333,-0.2235638057230549,3951054.31
12,2011-06,3951054.31,81.58,3.9612499999999997,129.0485605,13.736,0,2011-06-30,6,2011,3886655.48,5005762.88,3979615.96,4281157.556666668,4099087.9983333335,0.016569214928203513,4654491.6899999995
12,2011-07,4654491.6899999995,90.462,3.7676000000000003,129.13084452,13.503,0,2011-07-31,7,2011,3951054.31,3886655.48,4637818.2700000005,4164067.16,4308612.18,0.17803789186588004,3929036.91
12,2011-08,3929036.91,92.0,3.74675,129.227516125,13.503,0,2011-08-31,8,2011,4654491.6899999995,3951054.31,3848805.15,4178194.303333333,4245588.571666666,-0.1558612257399904,4602286.4399999995
12,2011-09,4602286.4399999995,84.846,3.8590000000000004,129.44990968,13.503,1,2011-09-30,9,2011,3929036.91,4654491.6899999995,3683679.5300000003,4395271.680000001,4338214.618333333,0.17135230475602725,3808375.63
12,2011-10,3808375.63,69.5525,3.80025,129.76007097500002,12.89,0,2011-10-31,10,2011,4602286.4399999995,3929036.91,4444869.9399999995,4113232.9933333336,4138650.0766666667,-0.17250356325061755,4709598.08
12,2011-11,4709598.08,53.995000000000005,3.77175,129.821284125,12.89,1,2011-11-30,11,2011,3808375.63,4602286.4399999995,4368037.06,4373420.05,4275807.176666667,0.23664221640867922,6283683.83
12,2011-12,6283683.83,45.6,3.5828,129.93102904,12.89,1,2011-12-31,12,2011,4709598.08,3808375.63,6147059.47,4933885.846666667,4664578.763333334,0.3342293170800681,3555417.84
12,2012-01,3555417.84,48.7825,3.6477500000000003,130.248798375,12.187,0,2012-01-31,1,2012,6283683.83,4709598.08,3397346.6,4849566.583333334,4481399.788333333,-0.4341825693034591,4610182.37
12,2012-02,4610182.37,51.945,3.7887500000000003,130.43485205,12.187,1,2012-02-29,2,2012,3555417.84,6283683.83,4307178.5600000005,4816428.013333335,4594924.031666666,0.29666401460144565,5420146.14
12,2012-03,5420146.14,58.374,4.2066,130.81542158,12.187,0,2012-03-31,3,2012,4610182.37,3555417.84,4046530.16,4528582.116666667,4731233.981666666,0.17569017990930358,4223316.24
12,2012-04,4223316.24,68.2625,4.1975,131.0973871,11.627,0,2012-04-30,4,2012,5420146.14,4610182.37,5005762.88,4751214.916666667,4800390.75,-0.22081137096425218,4127429.17
12,2012-05,4127429.17,80.4125,4.19,131.102107525,11.627,0,2012-05-31,5,2012,4223316.24,5420146.14,3886655.48,4590297.1833333345,4703362.598333334,-0.022704212649725775,5011643.17
12,2012-06,5011643.17,86.192,4.0826,130.84552064,11.627,0,2012-06-30,6,2012,4127429.17,4223316.24,3951054.31,4454129.526666667,4491355.821666666,0.21422875198606972,3833729.79
12,2012-07,3833729.79,90.935,3.74575,130.70587605,10.926,0,2012-07-31,7,2012,5011643.17,4127429.17,4654491.6899999995,4324267.376666668,4537741.1466666665,-0.2350353646586535,5058405.13
12,2012-08,5058405.13,90.80799999999999,3.9442,130.80170321999998,10.926,0,2012-08-31,8,2012,3833729.79,5011643.17,3929036.91,4634592.696666667,4612444.9399999995,0.3194474851082292,3644189.45
12,2012-09,3644189.45,84.0875,4.087,130.9908871,10.926,1,2012-09-30,9,2012,5058405.13,3833729.79,4602286.4399999995,4178774.7900000005,4316452.158333334,-0.27957738529337606,3850386.42
13,2011-02,7628040.02,32.05,3.0475,127.92598989999999,7.47,1,2011-02-28,2,2011,6830701.19,12587690.25,7786278.95,9015477.153333332,8647812.221666666,0.11672869414450249,7407382.47
13,2011-03,7407382.47,40.644999999999996,3.3545,128.448127,7.47,0,2011-03-31,3,2011,7628040.02,6830701.19,7542558.24,7288707.893333334,8685720.741666667,-0.028927162078522972,9722597.18
13,2011-04,9722597.18,43.672000000000004,3.5976,128.8819284,7.193,0,2011-04-30,4,2011,7407382.47,7628040.02,9555618.05,8252673.223333333,8777189.56,0.31255503808216356,7672497.4399999995
13,2011-05,7672497.4399999995,51.7225,3.7735000000000003,129.067866375,7.193,0,2011-05-31,5,2011,9722597.18,7407382.47,7626768.36,8267492.363333332,8641484.758333333,-0.21085926960104706,8029007.42
13,2011-06,8029007.42,60.97,3.714,129.0485605,7.193,0,2011-06-30,6,2011,7672497.4399999995,9722597.18,8034361.74,8474700.68,7881704.286666666,0.04646596271787096,9894423.48
13,2011-07,9894423.48,76.66,3.5732,129.13084452,6.877,0,2011-07-31,7,2011,8029007.42,7672497.4399999995,9546628.09,8531976.113333333,8392324.668333335,0.23233457916022204,8172158.7
13,2011-08,8172158.7,77.43,3.58725,129.227516125,6.877,0,2011-08-31,8,2011,9894423.48,8029007.42,7752389.9,8698529.866666665,8483011.115,-0.17406418711320415,9432867.6
13,2011-09,9432867.6,69.322,3.6222000000000003,129.44990968,6.877,1,2011-09-30,9,2011,8172158.7,9894423.48,7179931.35,9166483.26,8820591.97,0.15426877356162927,7919169.71
13,2011-10,7919169.71,53.6075,3.57625,129.76007097500002,6.392,0,2011-10-31,10,2011,9432867.6,8172158.7,9173784.27,8508065.336666668,8520020.725,-0.16047059644937667,9028403.75
13,2011-11,9028403.75,39.2125,3.49625,129.821284125,6.392,1,2011-11-30,11,2011,7919169.71,9432867.6,8486726.25,8793480.353333334,8746005.110000001,0.14006948715839562,12800264.37
13,2011-12,12800264.37,28.580000000000002,3.2634,129.93102904,6.392,1,2011-12-31,12,2011,9028403.75,7919169.71,12587690.25,9915945.943333333,9541214.601666667,0.41777713142259487,7206304.72
13,2012-01,7206304.72,31.61,3.06025,130.248798375,6.104,0,2012-01-31,1,2012,12800264.37,9028403.75,6830701.19,9678324.28,9093194.808333332,-0.4370190715053176,8141310.4
13,2012-02,8141310.4,34.2675,3.11425,130.43485205,6.104,1,2012-02-29,2,2012,7206304.72,12800264.37,7628040.02,9382626.496666666,9088053.425,0.12974828519324677,9835175.47
13,2012-03,9835175.47,44.826,3.5112,130.81542158,6.104,0,2012-03-31,3,2012,8141310.4,7206304.72,7407382.47,8394263.530000001,9155104.736666666,0.20805803817527946,8255063.39
13,2012-04,8255063.39,53.8975,3.82825,131.0973871,5.965,0,2012-04-30,4,2012,9835175.47,8141310.4,9722597.18,8743849.753333334,9211087.016666668,-0.1606592668142809,8252008.64
13,2012-05,8252008.64,59.61,3.81225,131.102107525,5.965,0,2012-05-31,5,2012,8255063.39,9835175.47,7672497.4399999995,8780749.166666666,9081687.831666667,-0.0003700456139077435,10502135.11
13,2012-06,10502135.11,70.074,3.7476,130.84552064,5.965,0,2012-06-30,6,2012,8252008.64,8255063.39,8029007.42,9003069.046666667,8698666.288333334,0.27267621353338756,8155251.19
13,2012-07,8155251.19,79.755,3.5795,130.70587605,5.765,0,2012-07-31,7,2012,10502135.11,8252008.64,9894423.48,8969798.313333334,8856824.033333333,-0.22346731359086458,10314251.0
13,2012-08,10314251.0,79.926,3.5544,130.80170321999998,5.765,0,2012-08-31,8,2012,8155251.19,10502135.11,8172158.7,9657212.433333335,9218980.799999999,0.26473737714509316,7951757.11
13,2012-09,7951757.11,67.99,3.77,130.9908871,5.765,1,2012-09-30,9,2012,10314251.0,8155251.19,9432867.6,8807086.433333335,8905077.74,-0.2290514250622755,8094197.99
14,2011-02,7871037.45,33.8775,3.24725,183.81054139999998,8.549,1,2011-02-28,2,2011,6920749.25,13064273.21,8627837.120000001,9285353.303333333,9154253.341666667,0.13731001740888105,7784262.93
14,2011-03,7784262.93,43.019999999999996,3.5677499999999998,184.70137425,8.549,0,2011-03-31,3,2011,7871037.45,6920749.25,8510195.38,7525349.876666666,9083670.096666668,-0.011024534002185504,10068949.32
14,2011-04,10068949.32,51.778,3.8066000000000004,185.50961686,8.521,0,2011-04-30,4,2011,7784262.93,7871037.45,11096700.43,8574749.9,9128341.83,0.2935006705895018,8140592.27
14,2011-05,8140592.27,62.6425,4.03975,185.958946,8.521,0,2011-05-31,5,2011,10068949.32,7784262.93,8835226.91,8664601.506666666,8974977.405,-0.19151522057715553,8363952.33
14,2011-06,8363952.33,73.60749999999999,3.86225,185.716771625,8.521,0,2011-06-30,6,2011,8140592.27,10068949.32,9107997.01,8857831.306666667,8191590.591666666,0.027437814423298734,9844705.9
14,2011-07,9844705.9,78.728,3.7718000000000003,186.119474,8.625,0,2011-07-31,7,2011,8363952.33,8140592.27,10800283.49,8783083.5,8678916.700000001,0.1770399341814517,8165139.12
14,2011-08,8165139.12,75.1875,3.77625,186.4745099,8.625,0,2011-08-31,8,2011,9844705.9,8363952.33,8350268.69,8791265.783333333,8727933.645,-0.17060608991884663,9499817.19
14,2011-09,9499817.19,69.138,3.7078,186.87625224,8.625,1,2011-09-30,9,2011,8165139.12,9844705.9,8207762.4,9169887.403333334,9013859.354999999,0.16346054248246533,8035518.220000001
14,2011-10,8035518.220000001,57.755,3.56575,187.709413825,8.523,0,2011-10-31,10,2011,9499817.19,8165139.12,9800918.92,8566824.843333334,8674954.171666667,-0.15413969981879183,8910303.89
14,2011-11,8910303.89,47.905,3.52575,188.1455907,8.523,1,2011-11-30,11,2011,8035518.220000001,9499817.19,9060778.82,8815213.1,8803239.441666666,0.10886487293659575,12491242.83
14,2011-12,12491242.83,43.35,3.4116,188.78936588,8.523,1,2011-12-31,12,2011,8910303.89,8035518.220000001,13064273.21,9812354.98,9491121.191666668,0.40188740857860905,6939868.82
14,2012-01,6939868.82,36.71,3.50875,189.36461895,8.424,0,2012-01-31,1,2012,12491242.83,8910303.89,6920749.25,9447138.513333334,9006981.678333333,-0.44442127060946746,7850257.75
14,2012-02,7850257.75,39.917500000000004,3.6727499999999997,189.792326,8.424,1,2012-02-29,2,2012,6939868.82,12491242.83,7871037.45,9093789.799999999,8954501.450000001,0.13118244070786345,9686365.52
14,2012-03,9686365.52,49.424,3.8757999999999995,190.4232908,8.424,0,2012-03-31,3,2012,7850257.75,6939868.82,7784262.93,8158830.696666666,8985592.838333333,0.23389139929832226,7948648.34
14,2012-04,7948648.34,54.4725,4.0177499999999995,190.78164377500002,8.567,0,2012-04-30,4,2012,9686365.52,7850257.75,10068949.32,8495090.536666667,8971114.525,-0.17939826619303545,7899988.12
14,2012-05,7899988.12,62.489999999999995,3.8715,190.974471425,8.567,0,2012-05-31,5,2012,7948648.34,9686365.52,8140592.27,8511667.326666666,8802728.563333334,-0.006121823223091516,9306898.95
